Region,State,District,Year,Quarter,Registered_user,App_opening,Latitude,Longitude
Eastern Region,Bihar,Arwal,2020,Q4,71027,1828035,25.18077715,84.65920203
Eastern Region,Bihar,Vaishali,2020,Q4,428039,11214166,25.95322565,85.1445776
Eastern Region,Bihar,West Champaran,2020,Q4,476717,12832884,26.6919717,84.5796928
Eastern Region,Bihar,Gopalganj,2020,Q4,319052,8137685,26.4207265,84.37406407
Eastern Region,Bihar,Lakhisarai,2020,Q4,109424,2609865,25.1677029,86.05935924
Eastern Region,Bihar,Aurangabad,2020,Q4,280479,7478178,19.877263,75.3390241
Eastern Region,Bihar,Kaimur,2020,Q4,153839,3208221,24.97587095,83.57643402
Eastern Region,Bihar,Araria,2020,Q4,254605,5957541,26.26498795,87.37162648
Eastern Region,Bihar,Munger,2020,Q4,176482,3827248,25.22081165,86.51720367
Eastern Region,Bihar,Katihar,2020,Q4,302845,7936851,25.5591001,87.64745596
Eastern Region,Bihar,Khagaria,2020,Q4,164654,4281955,25.4916868,86.69910848
Eastern Region,Bihar,Saharsa,2020,Q4,209020,5524808,25.83264165,86.61489283
Eastern Region,Bihar,Bhagalpur,2020,Q4,428157,9023852,25.2871758,87.13033088
Eastern Region,Bihar,Madhubani,2020,Q4,467849,13216505,26.350072,86.22914689
Eastern Region,Bihar,Kishanganj,2020,Q4,148938,3367157,26.1304353,87.94010318
Eastern Region,Bihar,Gaya,2020,Q4,538319,13530398,24.7964355,85.0079563
Eastern Region,Bihar,Samastipur,2020,Q4,466536,11579891,25.7744929,85.86626813
Eastern Region,Bihar,Banka,2020,Q4,159221,3085551,24.8655681,86.87278642
Eastern Region,Bihar,East Champaran,2020,Q4,627214,17365891,26.5475298,84.6717583
Eastern Region,Bihar,Sheohar,2020,Q4,54013,1335271,26.49436945,85.2728056
Eastern Region,Bihar,Bhojpur,2020,Q4,313263,6974554,25.25,84.25
Eastern Region,Bihar,Madhepura,2021,Q1,210098,5733055,25.9259562,86.82042961
Eastern Region,Bihar,Purnia,2021,Q1,378977,9959158,26.0,87.5
Eastern Region,Bihar,Nalanda,2021,Q1,426419,9874574,25.1364914,85.44365465
Eastern Region,Bihar,Buxar,2021,Q1,198162,4019635,25.5620715,84.01567205
Eastern Region,Bihar,Darbhanga,2021,Q1,506381,13818215,26.08314325,86.03257097
Eastern Region,Bihar,Nawada,2021,Q1,246611,5920314,24.818124,85.51855623
Eastern Region,Bihar,Jamui,2021,Q1,188350,4697229,24.96785205,86.17351147
Eastern Region,Bihar,Sheikhpura,2021,Q1,72003,1414389,25.12635425,85.81510621
Eastern Region,Bihar,Siwan,2021,Q1,444057,11680516,26.1310043,84.39125661
Eastern Region,Bihar,Muzaffarpur,2021,Q1,728384,19666044,26.1486581,85.34001282
Eastern Region,Bihar,Patna,2021,Q1,1881439,47764472,25.6093239,85.1235252
Eastern Region,Bihar,Jehanabad,2021,Q1,137074,3267649,25.15247135,85.00687849
Eastern Region,Bihar,Rohtas,2021,Q1,404078,9482678,24.6723487,83.92090397
Eastern Region,Bihar,Begusarai,2021,Q1,373508,8444119,25.5127194,86.09057109
Eastern Region,Bihar,Supaul,2021,Q1,235215,6222688,26.2768118,86.79658663
Eastern Region,Bihar,Sitamarhi,2021,Q1,346031,8319923,26.666667,85.5
Eastern Region,Bihar,Saran,2021,Q1,507177,13238238,25.90835495,84.78074761
Eastern Region,Bihar,Arwal,2021,Q1,76552,1906173,25.18077715,84.65920203
Eastern Region,Bihar,Vaishali,2021,Q1,463655,12207307,25.95322565,85.1445776
Eastern Region,Bihar,West Champaran,2021,Q1,517219,14874230,26.6919717,84.5796928
Eastern Region,Bihar,Gopalganj,2021,Q1,346929,8794900,26.4207265,84.37406407
Eastern Region,Bihar,Lakhisarai,2021,Q1,118141,2781792,25.1677029,86.05935924
Eastern Region,Bihar,Aurangabad,2021,Q1,303541,8312272,19.877263,75.3390241
Eastern Region,Bihar,Kaimur,2021,Q1,166313,3499932,24.97587095,83.57643402
Eastern Region,Bihar,Araria,2021,Q1,276798,7141525,26.26498795,87.37162648
Eastern Region,Bihar,Munger,2021,Q1,190196,4044233,25.22081165,86.51720367
Eastern Region,Bihar,Katihar,2021,Q1,328252,9357558,25.5591001,87.64745596
Eastern Region,Bihar,Khagaria,2021,Q1,178859,4898855,25.4916868,86.69910848
Eastern Region,Bihar,Saharsa,2021,Q1,226755,6552751,25.83264165,86.61489283
Eastern Region,Bihar,Bhagalpur,2021,Q1,462764,10257098,25.2871758,87.13033088
Eastern Region,Bihar,Madhubani,2021,Q1,506293,14033961,26.350072,86.22914689
Eastern Region,Bihar,Kishanganj,2021,Q1,161635,4008897,26.1304353,87.94010318
Eastern Region,Bihar,Gaya,2021,Q1,581376,15207460,24.7964355,85.0079563
Eastern Region,Bihar,Samastipur,2021,Q1,505806,12818876,25.7744929,85.86626813
Eastern Region,Bihar,Banka,2021,Q1,172220,3321178,24.8655681,86.87278642
Eastern Region,Bihar,East Champaran,2021,Q1,681660,19530766,26.5475298,84.6717583
Eastern Region,Bihar,Sheohar,2021,Q1,58746,1479515,26.49436945,85.2728056
Eastern Region,Bihar,Bhojpur,2021,Q1,338614,7240433,25.25,84.25
Eastern Region,Bihar,Madhepura,2021,Q2,225631,6098073,25.9259562,86.82042961
Eastern Region,Bihar,Purnia,2021,Q2,407327,11452485,26.0,87.5
Eastern Region,Bihar,Nalanda,2021,Q2,457143,9781814,25.1364914,85.44365465
Eastern Region,Bihar,Buxar,2021,Q2,212916,4884682,25.5620715,84.01567205
Eastern Region,Bihar,Darbhanga,2021,Q2,543496,13535399,26.08314325,86.03257097
Eastern Region,Bihar,Nawada,2021,Q2,264993,7631616,24.818124,85.51855623
Eastern Region,Bihar,Jamui,2021,Q2,202627,7604897,24.96785205,86.17351147
Eastern Region,Bihar,Sheikhpura,2021,Q2,77323,1765795,25.12635425,85.81510621
Eastern Region,Bihar,Siwan,2021,Q2,476870,11554566,26.1310043,84.39125661
Eastern Region,Bihar,Muzaffarpur,2021,Q2,781251,17402981,26.1486581,85.34001282
Eastern Region,Bihar,Patna,2021,Q2,2010353,31047869,25.6093239,85.1235252
Eastern Region,Bihar,Jehanabad,2021,Q2,147027,3636758,25.15247135,85.00687849
Eastern Region,Bihar,Rohtas,2021,Q2,433856,11238005,24.6723487,83.92090397
Eastern Region,Bihar,Begusarai,2021,Q2,400750,8533638,25.5127194,86.09057109
Eastern Region,Bihar,Supaul,2021,Q2,252844,7689997,26.2768118,86.79658663
Eastern Region,Bihar,Sitamarhi,2021,Q2,372211,9148788,26.666667,85.5
Eastern Region,Bihar,Saran,2021,Q2,544975,13189206,25.90835495,84.78074761
Eastern Region,Bihar,Arwal,2021,Q2,82232,2240595,25.18077715,84.65920203
Eastern Region,Bihar,Vaishali,2021,Q2,497933,11209569,25.95322565,85.1445776
Eastern Region,Bihar,West Champaran,2021,Q2,556408,17174254,26.6919717,84.5796928
Eastern Region,Bihar,Gopalganj,2021,Q2,372691,9392913,26.4207265,84.37406407
Eastern Region,Bihar,Lakhisarai,2021,Q2,126770,3347282,25.1677029,86.05935924
Eastern Region,Bihar,Aurangabad,2021,Q2,326548,11429194,19.877263,75.3390241
Eastern Region,Bihar,Kaimur,2021,Q2,179008,5583876,24.97587095,83.57643402
Eastern Region,Bihar,Araria,2021,Q2,297709,9439160,26.26498795,87.37162648
Eastern Region,Bihar,Munger,2021,Q2,203824,4191352,25.22081165,86.51720367
Eastern Region,Bihar,Katihar,2021,Q2,353303,10868200,25.5591001,87.64745596
Eastern Region,Bihar,Khagaria,2021,Q2,192428,5916120,25.4916868,86.69910848
Eastern Region,Bihar,Saharsa,2021,Q2,243572,7113137,25.83264165,86.61489283
Eastern Region,Bihar,Bhagalpur,2021,Q2,496135,9593627,25.2871758,87.13033088
Eastern Region,Bihar,Madhubani,2021,Q2,543493,15459649,26.350072,86.22914689
Eastern Region,Bihar,Kishanganj,2021,Q2,174209,5740581,26.1304353,87.94010318
Eastern Region,Bihar,Gaya,2021,Q2,624010,17754295,24.7964355,85.0079563
Eastern Region,Bihar,Samastipur,2021,Q2,543782,12581028,25.7744929,85.86626813
Eastern Region,Bihar,Banka,2021,Q2,185539,6393589,24.8655681,86.87278642
Eastern Region,Bihar,East Champaran,2021,Q2,733817,20204379,26.5475298,84.6717583
Eastern Region,Bihar,Sheohar,2021,Q2,63289,1745845,26.49436945,85.2728056
Eastern Region,Bihar,Bhojpur,2021,Q2,363841,7623446,25.25,84.25
Eastern Region,Bihar,Madhepura,2021,Q3,244216,7179146,25.9259562,86.82042961
Eastern Region,Bihar,Purnia,2021,Q3,440447,14245246,26.0,87.5
Eastern Region,Bihar,Nalanda,2021,Q3,492998,10964467,25.1364914,85.44365465
Eastern Region,Bihar,Buxar,2021,Q3,230171,5045192,25.5620715,84.01567205
Eastern Region,Bihar,Darbhanga,2021,Q3,586251,15207842,26.08314325,86.03257097
Eastern Region,Bihar,Nawada,2021,Q3,286524,8022119,24.818124,85.51855623
Eastern Region,Bihar,Jamui,2021,Q3,219468,8355425,24.96785205,86.17351147
Eastern Region,Bihar,Sheikhpura,2021,Q3,83526,1880309,25.12635425,85.81510621
Eastern Region,Bihar,Siwan,2021,Q3,514727,12380428,26.1310043,84.39125661
Eastern Region,Bihar,Muzaffarpur,2021,Q3,842701,20014713,26.1486581,85.34001282
Eastern Region,Bihar,Patna,2021,Q3,2156402,43378051,25.6093239,85.1235252
Eastern Region,Bihar,Jehanabad,2021,Q3,158603,4051354,25.15247135,85.00687849
Eastern Region,Bihar,Rohtas,2021,Q3,468953,12405207,24.6723487,83.92090397
Eastern Region,Bihar,Begusarai,2021,Q3,432035,10042118,25.5127194,86.09057109
Eastern Region,Bihar,Supaul,2021,Q3,273337,8972152,26.2768118,86.79658663
Eastern Region,Bihar,Sitamarhi,2021,Q3,402641,9677557,26.666667,85.5
Eastern Region,Bihar,Saran,2021,Q3,588276,13924564,25.90835495,84.78074761
Eastern Region,Bihar,Arwal,2021,Q3,88938,2204921,25.18077715,84.65920203
Eastern Region,Bihar,Vaishali,2021,Q3,536933,12338903,25.95322565,85.1445776
Eastern Region,Bihar,West Champaran,2021,Q3,602251,19035099,26.6919717,84.5796928
Eastern Region,Bihar,Gopalganj,2021,Q3,402719,10121489,26.4207265,84.37406407
Eastern Region,Bihar,Lakhisarai,2021,Q3,136992,3739789,25.1677029,86.05935924
Eastern Region,Bihar,Aurangabad,2021,Q3,353208,11946834,19.877263,75.3390241
Eastern Region,Bihar,Kaimur,2021,Q3,193984,5797640,24.97587095,83.57643402
Eastern Region,Bihar,Araria,2021,Q3,322491,11108346,26.26498795,87.37162648
Eastern Region,Bihar,Munger,2021,Q3,219691,4667697,25.22081165,86.51720367
Eastern Region,Bihar,Katihar,2021,Q3,382183,12315161,25.5591001,87.64745596
Eastern Region,Bihar,Khagaria,2021,Q3,208396,6552258,25.4916868,86.69910848
Eastern Region,Bihar,Saharsa,2021,Q3,263226,8287766,25.83264165,86.61489283
Eastern Region,Bihar,Bhagalpur,2021,Q3,534600,11361635,25.2871758,87.13033088
Eastern Region,Bihar,Madhubani,2021,Q3,587337,16079472,26.350072,86.22914689
Eastern Region,Bihar,Kishanganj,2021,Q3,188986,6967804,26.1304353,87.94010318
Eastern Region,Bihar,Gaya,2021,Q3,673356,20242649,24.7964355,85.0079563
Eastern Region,Bihar,Samastipur,2021,Q3,586990,13912525,25.7744929,85.86626813
Eastern Region,Bihar,Banka,2021,Q3,201221,6967924,24.8655681,86.87278642
Eastern Region,Bihar,East Champaran,2021,Q3,794120,22500338,26.5475298,84.6717583
Eastern Region,Bihar,Sheohar,2021,Q3,68582,1866229,26.49436945,85.2728056
Eastern Region,Bihar,Bhojpur,2021,Q3,393291,8041010,25.25,84.25
Eastern Region,Bihar,Madhepura,2021,Q4,262206,10402002,25.9259562,86.82042961
Eastern Region,Bihar,Purnia,2021,Q4,472750,19907962,26.0,87.5
Eastern Region,Bihar,Nalanda,2021,Q4,528281,15223943,25.1364914,85.44365465
Eastern Region,Bihar,Buxar,2021,Q4,247005,7400896,25.5620715,84.01567205
Eastern Region,Bihar,Darbhanga,2021,Q4,628529,25312106,26.08314325,86.03257097
Eastern Region,Bihar,Nawada,2021,Q4,307666,10568023,24.818124,85.51855623
Eastern Region,Bihar,Jamui,2021,Q4,235801,9383204,24.96785205,86.17351147
Eastern Region,Bihar,Sheikhpura,2021,Q4,89702,2540493,25.12635425,85.81510621
Eastern Region,Bihar,Siwan,2021,Q4,552651,24348910,26.1310043,84.39125661
Eastern Region,Bihar,Muzaffarpur,2021,Q4,903775,36050072,26.1486581,85.34001282
Eastern Region,Bihar,Patna,2021,Q4,2303852,69546634,25.6093239,85.1235252
Eastern Region,Bihar,Jehanabad,2021,Q4,170164,5595078,25.15247135,85.00687849
Eastern Region,Bihar,Rohtas,2021,Q4,503828,17122315,24.6723487,83.92090397
Eastern Region,Bihar,Begusarai,2021,Q4,463557,15751510,25.5127194,86.09057109
Eastern Region,Bihar,Supaul,2021,Q4,293225,11472917,26.2768118,86.79658663
Eastern Region,Bihar,Sitamarhi,2021,Q4,432514,15814002,26.666667,85.5
Eastern Region,Bihar,Saran,2021,Q4,631469,25767453,25.90835495,84.78074761
Eastern Region,Bihar,Arwal,2021,Q4,95398,3126382,25.18077715,84.65920203
Eastern Region,Bihar,Vaishali,2021,Q4,576156,22911298,25.95322565,85.1445776
Eastern Region,Bihar,West Champaran,2021,Q4,647450,28841290,26.6919717,84.5796928
Eastern Region,Bihar,Gopalganj,2021,Q4,432546,18206196,26.4207265,84.37406407
