Region,State,District,Year,Quarter,Transaction_count,Transaction_amount,Latitude,Longitude
Northern Region,Jammu and Kashmir,Muzaffarabad,2021,Q3,4058,15722035.204606244,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2021,Q3,178242,377444601.9327241,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2021,Q3,352992,822873576.4759533,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2021,Q3,32777,122345912.5978739,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2021,Q3,2196468,5510884597.059817,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2021,Q3,647847,1285810267.7066154,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2021,Q3,5192026,13867943225.785107,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2021,Q3,176334,338209062.1399027,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2021,Q3,476615,1090587535.866065,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2021,Q3,177163,340899753.33691466,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2021,Q3,247073,542552590.7556257,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2021,Q3,124570,229098781.19403479,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2021,Q3,182447,520994995.97337115,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2021,Q3,399722,762622103.9071403,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2021,Q3,96068,208106532.42523685,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2021,Q3,393629,826511580.0632427,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2021,Q3,157474,367286361.96328044,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2021,Q3,289081,823624344.2157102,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2021,Q3,223401,360260919.092471,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2021,Q3,545818,1112797675.6615355,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2021,Q3,580106,938064508.2337394,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2021,Q3,477130,1133802686.4410892,34.6110236,74.23847867
Northern Region,Jammu and Kashmir,Muzaffarabad,2021,Q4,5831,21241442.22450836,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2021,Q4,235025,435237678.46631306,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2021,Q4,492079,1144805603.769711,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2021,Q4,39050,142452278.94317237,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2021,Q4,2900577,7232270069.006123,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2021,Q4,787593,1567275687.193142,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2021,Q4,6639541,16627649138.408905,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2021,Q4,211443,370559306.14335734,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2021,Q4,621122,1409015376.0471456,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2021,Q4,230443,426224671.10234237,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2021,Q4,332221,721602756.4764307,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2021,Q4,158150,324099702.9246179,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2021,Q4,224247,610046677.2859366,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2021,Q4,528207,1082468701.539606,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2021,Q4,120885,242172974.0745622,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2021,Q4,462342,988006961.9135485,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2021,Q4,199682,423301690.5890018,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2021,Q4,363872,998884379.6677287,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2021,Q4,279358,450818697.9289175,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2021,Q4,678080,1358477847.9462016,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2021,Q4,683078,1035794983.4736751,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2021,Q4,597802,1313830800.64671,34.6110236,74.23847867
Northern Region,Jammu and Kashmir,Muzaffarabad,2022,Q1,5151,19960049.91358368,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2022,Q1,243924,421316780.2833054,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2022,Q1,588078,1229539785.5198188,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2022,Q1,38244,124084071.18939105,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2022,Q1,2743701,5949336258.494824,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2022,Q1,877608,1607194898.3390284,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2022,Q1,5510056,11881749307.528316,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2022,Q1,210863,345901039.9280174,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2022,Q1,729905,1568037829.8497906,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2022,Q1,259483,442350711.2491821,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2022,Q1,362457,730878668.0515049,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2022,Q1,162032,256594552.48595798,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2022,Q1,242450,638025507.382849,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2022,Q1,608852,1177353985.585809,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2022,Q1,142061,253794904.9452212,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2022,Q1,508605,1004677770.5886711,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2022,Q1,212611,426250571.16478634,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2022,Q1,397302,1014911355.8101926,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2022,Q1,300260,402883161.9725286,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2022,Q1,718312,1319712135.4938066,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2022,Q1,728868,1032527025.5719063,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2022,Q1,654488,1300783254.8105645,34.6110236,74.23847867
Northern Region,Jammu and Kashmir,Muzaffarabad,2022,Q2,10444,33449179.766689982,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2022,Q2,339886,563086389.1667428,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2022,Q2,783532,1573110669.1012697,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2022,Q2,56603,166355428.48376888,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2022,Q2,4660647,9640282801.134443,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2022,Q2,1226879,2154959862.6085277,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2022,Q2,7441002,14880950856.224466,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2022,Q2,408175,736411674.659951,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2022,Q2,947548,1877648827.4614248,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2022,Q2,360875,621882624.2601936,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2022,Q2,548687,1063805328.4910237,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2022,Q2,268677,434290103.6395203,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2022,Q2,357832,884012060.8643444,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2022,Q2,817009,1514113031.121934,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2022,Q2,188126,322575247.5125381,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2022,Q2,790442,1527002272.083313,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2022,Q2,320262,607095737.0299164,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2022,Q2,565064,1321641184.8698494,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2022,Q2,479844,650870806.9906567,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2022,Q2,1052343,1977187447.2169597,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2022,Q2,1214291,1884518051.065606,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2022,Q2,975579,1819041252.88245,34.6110236,74.23847867
Northern Region,Jammu and Kashmir,Muzaffarabad,2022,Q3,12533,36613737.026607536,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2022,Q3,373904,609472501.3634437,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2022,Q3,842829,1581915447.7990084,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2022,Q3,57562,165963511.14880985,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2022,Q3,2447805,4804161643.106109,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2022,Q3,1311393,2203515919.7910256,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2022,Q3,7526503,13607597636.170393,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2022,Q3,472648,930632192.6087635,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2022,Q3,997199,1863833971.9477148,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2022,Q3,386029,668983199.9584781,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2022,Q3,570648,1072011932.774343,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2022,Q3,320567,501659068.4017532,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2022,Q3,388681,897489057.0183108,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2022,Q3,834884,1473463666.339784,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2022,Q3,225295,396196222.3084749,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2022,Q3,847472,1623093820.1695747,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2022,Q3,366778,680698346.3950101,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2022,Q3,579577,1320001714.339793,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2022,Q3,539004,763535701.9158515,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2022,Q3,1140418,1992489881.6152542,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2022,Q3,1263844,1939518538.6283112,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2022,Q3,1028821,1830706791.4213793,34.6110236,74.23847867
Northern Region,Jammu and Kashmir,Muzaffarabad,2022,Q4,14832,35055780.855990365,34.354863,73.47684
Northern Region,Jammu and Kashmir,Doda,2022,Q4,513476,629795395.8400228,33.1449112,75.5473969
Northern Region,Jammu and Kashmir,Samba,2022,Q4,1025985,1822006887.441403,32.57591175,75.12034456
Northern Region,Jammu and Kashmir,Mirpur,2022,Q4,72961,184917178.2132864,33.588408,74.050688
Northern Region,Jammu and Kashmir,Srinagar,2022,Q4,3176470,5356773720.96018,34.0747444,74.8204443
Northern Region,Jammu and Kashmir,Baramulla,2022,Q4,1599504,2370515820.01391,34.20500565,74.36221081
Northern Region,Jammu and Kashmir,Jammu,2022,Q4,9213783,15674936388.296492,32.7185614,74.8580917
Northern Region,Jammu and Kashmir,Ganderbal,2022,Q4,411732,597517710.9861526,34.19276305,74.77001573
Northern Region,Jammu and Kashmir,Udhampur,2022,Q4,1227109,2035000646.9887607,33.0,75.166667
Northern Region,Jammu and Kashmir,Bandipore,2022,Q4,451513,626896193.6954811,34.4563234,74.68249998
Northern Region,Jammu and Kashmir,Reasi,2022,Q4,700011,1146621584.5183542,33.06910315,74.83786982
Northern Region,Jammu and Kashmir,Shopian,2022,Q4,402989,610805803.8629034,33.718807,74.8333311
Northern Region,Jammu and Kashmir,Poonch,2022,Q4,538857,1050594398.560792,33.7670004,74.0957143
Northern Region,Jammu and Kashmir,Kathua,2022,Q4,1035799,1765328885.276795,32.4288215,75.56286458
Northern Region,Jammu and Kashmir,Kishtwar,2022,Q4,283374,387202223.58237594,33.2761171,75.81692388
Northern Region,Jammu and Kashmir,Pulwama,2022,Q4,963378,1594427876.0287037,33.8756947,74.9003129
Northern Region,Jammu and Kashmir,Ramban,2022,Q4,438060,692350601.4061894,33.2116371,75.20509891
Northern Region,Jammu and Kashmir,Rajouri,2022,Q4,726588,1476623503.222388,33.3772495,74.3132332
Northern Region,Jammu and Kashmir,Kulgam,2022,Q4,654424,837066487.4013662,33.66980055,75.01480232
Northern Region,Jammu and Kashmir,Budgam,2022,Q4,1306982,1932170615.5444055,33.9098746,74.62703567
Northern Region,Jammu and Kashmir,Anantnag,2022,Q4,1338553,1684090753.6075988,33.7368773,75.1455138
Northern Region,Jammu and Kashmir,Kupwara,2022,Q4,1219778,1804597459.1902237,34.6110236,74.23847867
Eastern Region,Jharkhand,Ramgarh,2018,Q1,97459,85844869.66475454,23.59877595,85.53691565
Eastern Region,Jharkhand,Ranchi,2018,Q1,356622,434234048.4962647,23.3700501,85.3250387
Eastern Region,Jharkhand,East Singhbhum,2018,Q1,220276,257229540.65490007,22.8092139,86.2091549
Eastern Region,Jharkhand,Jamtara,2018,Q1,21925,37530176.98115201,23.9232867,86.77353494
Eastern Region,Jharkhand,Dumka,2018,Q1,37867,33366389.64390042,24.2538512,87.30064714
Eastern Region,Jharkhand,Koderma,2018,Q1,58922,76001334.68492848,24.4931239,85.55608107
Eastern Region,Jharkhand,Hazaribag,2018,Q1,150709,171297280.2361688,24.0,85.25
Eastern Region,Jharkhand,Simdega,2018,Q1,6739,9328083.907140622,22.6664325,84.55026791
Eastern Region,Jharkhand,Garhwa,2018,Q1,47858,105426064.77369875,24.15529035,83.82522584
Eastern Region,Jharkhand,Seraikela-Kharsawan,2018,Q1,83449,74573902.81878725,22.8232012,85.91973202
Eastern Region,Jharkhand,Gumla,2018,Q1,12079,15422722.31229529,23.0916741,84.57384807
Eastern Region,Jharkhand,Chatra,2018,Q1,28364,48808252.9144469,24.20162495,84.87817692
Eastern Region,Jharkhand,Khunti,2018,Q1,10377,12238451.413852565,23.10018105,85.34545936
Eastern Region,Jharkhand,Dhanbad,2018,Q1,340878,271973005.2993548,23.7952809,86.4309638
Eastern Region,Jharkhand,Godda,2018,Q1,36994,36033979.36832302,24.74334305,87.29285062
Eastern Region,Jharkhand,Deoghar,2018,Q1,70058,91100585.73781538,24.4766423,86.60673245
Eastern Region,Jharkhand,Palamu,2018,Q1,84608,128141542.2688809,23.916667,84.083333
Eastern Region,Jharkhand,Latehar,2018,Q1,20416,35121829.70128228,23.74186545,84.51301367
Eastern Region,Jharkhand,West Singhbhum,2018,Q1,34197,38008802.03968498,22.7859232,86.1716093
Eastern Region,Jharkhand,Pakur,2018,Q1,17321,10639883.904580789,24.6379647,87.8558666
Eastern Region,Jharkhand,Lohardaga,2018,Q1,15716,16349311.325518148,23.46920055,84.73568423
Eastern Region,Jharkhand,Sahibganj,2018,Q1,30741,44038697.06983768,25.28086285,87.62117463
Eastern Region,Jharkhand,Giridih,2018,Q1,131905,131409945.94483337,24.1608897,86.25113503
Eastern Region,Jharkhand,Bokaro,2018,Q1,263441,210067688.75698972,23.69912795,85.99106894
Eastern Region,Jharkhand,Ramgarh,2018,Q2,120655,173725383.96619216,23.59877595,85.53691565
Eastern Region,Jharkhand,Ranchi,2018,Q2,501072,820976014.2247977,23.3700501,85.3250387
Eastern Region,Jharkhand,East Singhbhum,2018,Q2,323829,467008622.29054534,22.8092139,86.2091549
Eastern Region,Jharkhand,Jamtara,2018,Q2,33336,65954452.967897445,23.9232867,86.77353494
Eastern Region,Jharkhand,Dumka,2018,Q2,52730,62513760.31002599,24.2538512,87.30064714
Eastern Region,Jharkhand,Koderma,2018,Q2,78447,157457238.23045406,24.4931239,85.55608107
Eastern Region,Jharkhand,Hazaribag,2018,Q2,214298,371520189.2845477,24.0,85.25
Eastern Region,Jharkhand,Simdega,2018,Q2,9842,19536971.86893055,22.6664325,84.55026791
Eastern Region,Jharkhand,Garhwa,2018,Q2,80546,248149219.75080514,24.15529035,83.82522584
Eastern Region,Jharkhand,Seraikela-Kharsawan,2018,Q2,117686,128312051.58743985,22.8232012,85.91973202
Eastern Region,Jharkhand,Gumla,2018,Q2,18470,30300849.443379648,23.0916741,84.57384807
Eastern Region,Jharkhand,Chatra,2018,Q2,42721,103935683.23963837,24.20162495,84.87817692
Eastern Region,Jharkhand,Khunti,2018,Q2,14808,24028506.190518655,23.10018105,85.34545936
Eastern Region,Jharkhand,Dhanbad,2018,Q2,520547,503649314.08955395,23.7952809,86.4309638
Eastern Region,Jharkhand,Godda,2018,Q2,55790,94877071.5958207,24.74334305,87.29285062
Eastern Region,Jharkhand,Deoghar,2018,Q2,96438,148363954.84218916,24.4766423,86.60673245
Eastern Region,Jharkhand,Palamu,2018,Q2,131021,325976624.8230643,23.916667,84.083333
Eastern Region,Jharkhand,Latehar,2018,Q2,31244,78012578.84608759,23.74186545,84.51301367
Eastern Region,Jharkhand,West Singhbhum,2018,Q2,49609,69912382.99671319,22.7859232,86.1716093
Eastern Region,Jharkhand,Pakur,2018,Q2,24613,32269216.251769222,24.6379647,87.8558666
Eastern Region,Jharkhand,Lohardaga,2018,Q2,20959,31539375.169917487,23.46920055,84.73568423
Eastern Region,Jharkhand,Sahibganj,2018,Q2,44517,97661893.23262924,25.28086285,87.62117463
Eastern Region,Jharkhand,Giridih,2018,Q2,172783,267172044.8851918,24.1608897,86.25113503
Eastern Region,Jharkhand,Bokaro,2018,Q2,396119,398722258.97476417,23.69912795,85.99106894
Eastern Region,Jharkhand,Ramgarh,2018,Q3,264474,310366602.6469911,23.59877595,85.53691565
Eastern Region,Jharkhand,Ranchi,2018,Q3,1040485,1373309866.0578432,23.3700501,85.3250387
Eastern Region,Jharkhand,East Singhbhum,2018,Q3,716556,825516933.9712927,22.8092139,86.2091549
Eastern Region,Jharkhand,Jamtara,2018,Q3,73849,76580887.24947754,23.9232867,86.77353494
Eastern Region,Jharkhand,Dumka,2018,Q3,151655,133011457.10467342,24.2538512,87.30064714
Eastern Region,Jharkhand,Koderma,2018,Q3,138942,249949409.4803542,24.4931239,85.55608107
Eastern Region,Jharkhand,Hazaribag,2018,Q3,542701,663718370.6947035,24.0,85.25
Eastern Region,Jharkhand,Simdega,2018,Q3,13726,25648369.734839424,22.6664325,84.55026791
Eastern Region,Jharkhand,Garhwa,2018,Q3,108433,336403685.7283772,24.15529035,83.82522584
Eastern Region,Jharkhand,Seraikela-Kharsawan,2018,Q3,290800,265695487.6867497,22.8232012,85.91973202
Eastern Region,Jharkhand,Gumla,2018,Q3,25772,42595638.74931184,23.0916741,84.57384807
Eastern Region,Jharkhand,Chatra,2018,Q3,79849,174206860.24867332,24.20162495,84.87817692
Eastern Region,Jharkhand,Khunti,2018,Q3,21153,44676454.34154199,23.10018105,85.34545936
Eastern Region,Jharkhand,Dhanbad,2018,Q3,2064271,1383326534.6497746,23.7952809,86.4309638
Eastern Region,Jharkhand,Godda,2018,Q3,74223,125755382.3951503,24.74334305,87.29285062
Eastern Region,Jharkhand,Deoghar,2018,Q3,152113,198908051.87959886,24.4766423,86.60673245
Eastern Region,Jharkhand,Palamu,2018,Q3,166304,405648506.51824975,23.916667,84.083333
Eastern Region,Jharkhand,Latehar,2018,Q3,44859,121527383.17373994,23.74186545,84.51301367
Eastern Region,Jharkhand,West Singhbhum,2018,Q3,79053,112805093.1913876,22.7859232,86.1716093
